add_id,rooms,address,square_m2,parking,price,repair,metro,time_to_metro,time_on_foot,flat_floor,house_floors,house_type,balcony,windows,bathroom,with_children/animals,name_of_the_RC,house_series,ceiling_height_m,elevator,garbage_chute,furniture_rooms,furniture_kitchen,the_internet,tv
274334186,2,1034,61.0,3,180000.0,1,139,3,True,2,3,3,0,0,1,3,1083,363,2.98,1,2,1,1,1,1
272216338,3,304,120.0,3,210000.0,3,139,2,True,3,7,5,0,0,1,3,1083,363,2.98,2,2,1,1,1,1
273583928,4,5936,140.0,2,280000.0,2,213,5,True,7,8,7,1,0,1,1,1083,363,3.4,1,0,1,1,1,1
273387678,5,5936,138.0,3,280000.0,1,287,4,True,7,8,9,1,1,0,3,1083,363,2.98,1,2,1,1,0,1
274930830,3,10825,71.8,3,350000.0,4,213,7,True,5,5,3,0,3,0,3,81,363,3.0,2,0,0,0,1,0
273147295,3,5727,140.0,3,400000.0,4,213,3,True,10,10,9,0,3,0,3,1083,363,3.0,3,0,0,0,1,0
274858031,4,11272,142.0,5,470000.0,4,169,7,True,9,13,4,1,2,1,1,480,212,3.2,2,2,1,0,1,0
256371397,6,4649,371.0,3,10000.0,1,265,3,True,1,3,4,0,2,0,3,1083,363,3.0,1,0,0,0,1,0
274018548,4,11272,169.4,5,650000.0,4,169,6,True,4,10,4,0,3,0,3,479,363,3.0,2,0,0,0,1,0
273949286,1,4823,41.0,4,65000.0,2,169,9,True,12,12,9,1,1,1,1,1083,363,2.5,2,1,1,1,0,1
274923129,2,23,55.0,2,90000.0,2,282,3,True,9,9,3,2,0,0,1,1083,363,2.98,1,0,1,1,1,1
272851603,2,2796,61.0,3,110000.0,4,253,2,True,4,6,3,1,0,1,0,1083,350,3.0,1,2,1,0,1,0
273033757,3,1756,80.0,3,150000.0,2,139,7,True,5,6,9,1,0,1,3,1083,363,2.98,1,2,1,1,1,1
272521640,2,1113,114.0,5,210000.0,4,22,4,True,6,10,5,0,3,0,3,1032,212,2.98,3,2,1,0,1,0
271121343,4,1755,174.0,2,250000.0,4,139,5,True,5,6,3,1,2,1,3,1083,350,3.2,1,2,1,0,1,0
274698043,4,21,135.0,2,249000.0,2,282,3,True,5,6,3,0,3,0,1,1083,363,3.6,1,2,1,1,1,1
271305666,4,1113,132.0,3,450000.0,1,22,6,True,6,10,9,0,3,2,0,1031,363,2.98,3,2,1,1,1,1
274934337,4,11272,150.0,3,470000.0,1,169,9,True,9,10,9,1,1,1,1,480,363,2.98,1,2,1,1,0,1
271583581,4,64,176.0,3,550000.0,1,139,6,True,3,12,9,2,0,1,3,1083,363,2.98,1,2,1,1,0,1
264989951,2,5930,48.0,2,75000.0,4,139,2,True,5,7,3,0,0,0,3,1083,350,2.7,1,2,1,0,1,0
274552997,2,10826,55.0,3,100000.0,4,265,7,True,2,3,3,0,3,1,1,1083,363,2.98,3,2,0,0,1,0
273237957,2,9719,75.0,3,100000.0,4,169,8,True,5,9,4,1,2,1,3,1083,363,2.98,2,2,1,1,0,1
273582473,1,3358,86.2,2,140000.0,2,22,2,True,12,17,5,1,3,0,0,1083,363,3.0,2,2,1,1,1,1
274593473,2,2025,98.0,5,160000.0,4,169,5,True,8,12,4,0,0,1,0,1083,350,3.0,1,2,1,0,1,0
274137530,3,1586,67.0,5,170000.0,4,169,3,True,3,8,3,2,0,1,0,1083,350,3.5,0,2,1,0,1,0
274357217,2,1034,65.0,2,180000.0,1,139,4,True,2,4,9,0,0,2,3,1083,363,5.0,1,2,1,1,1,1
272756298,3,3357,93.0,2,190000.0,4,22,1,True,3,11,3,1,2,1,1,1083,350,2.8,2,2,0,0,1,0
272469561,4,4650,156.0,2,200000.0,4,213,4,True,2,3,3,0,2,1,3,1083,350,3.1,3,2,0,0,1,0
272720950,2,1113,114.0,3,210000.0,1,22,6,True,6,10,9,0,1,2,3,1032,363,2.98,1,2,1,1,1,1
274936833,4,1755,174.0,3,250000.0,1,139,6,True,5,6,9,0,3,2,1,1083,363,2.98,3,2,1,1,0,1
270277144,3,5932,150.0,3,250000.0,4,139,1,True,5,7,3,0,2,1,0,1083,212,3.0,1,2,1,0,1,0
274789881,4,21,135.0,2,250000.0,1,282,5,True,5,6,9,0,1,1,0,1083,363,2.98,1,2,1,1,1,1
271936439,3,5932,160.0,5,280000.0,4,139,1,True,5,7,3,0,0,1,0,1083,212,3.6,0,2,1,0,1,0
267845290,3,5929,100.0,2,299000.0,4,253,3,True,7,7,7,2,2,1,1,1083,350,3.5,1,2,1,0,1,0
264864018,3,1113,112.0,3,310000.0,2,22,6,True,3,10,9,1,0,1,3,1032,363,2.98,1,2,1,1,0,1
272497223,3,22,195.0,5,330000.0,2,265,3,True,3,6,5,0,3,0,3,1083,363,2.98,1,2,1,1,1,1
270737158,4,1113,148.0,5,400000.0,4,22,3,True,4,10,4,1,0,1,0,1032,212,3.2,2,2,1,0,1,0
271488881,4,11272,200.0,5,570000.0,4,169,7,True,5,8,4,1,0,1,0,480,212,2.8,2,2,1,0,1,0
273975628,3,5931,90.0,2,110000.0,2,139,1,True,3,8,3,2,3,0,0,1083,363,2.98,1,0,1,1,1,1
188706535,2,5964,46.8,3,50000.0,3,142,7,True,7,12,3,2,3,0,0,1083,363,2.98,1,2,1,1,1,1
270968859,2,2971,65.0,2,60000.0,3,169,6,True,4,12,3,2,3,0,1,1083,363,2.98,1,0,1,1,1,1
274889995,1,3356,45.0,2,65000.0,2,22,2,True,14,14,3,2,0,1,3,1083,363,2.64,1,0,1,1,1,1
263581777,2,5930,50.0,3,78000.0,2,139,4,True,5,8,9,0,0,0,3,1083,363,2.98,1,2,1,1,1,1
274581436,2,1818,60.0,2,90000.0,4,287,5,True,5,8,7,1,0,0,0,1083,350,3.2,1,2,0,0,1,0
272136504,1,471,35.0,3,90000.0,2,139,4,True,3,5,3,0,2,1,3,1083,363,3.6,1,0,1,1,1,1
274754317,2,10826,59.0,3,89999.0,2,265,6,True,2,3,3,0,0,1,1,1083,363,2.98,3,2,1,1,1,1
273311802,4,5928,97.0,2,120000.0,4,253,3,True,3,7,3,0,3,1,0,1083,350,2.98,3,2,1,0,1,0
273064721,2,3358,110.0,5,130000.0,4,22,2,True,10,15,5,1,0,1,1,1083,212,3.0,2,2,0,0,1,0
268348481,4,121,110.0,3,130000.0,4,22,2,True,2,11,3,0,2,1,1,1083,350,3.5,1,2,1,0,1,0
272142324,3,122,85.0,2,135000.0,4,139,4,True,8,9,3,1,1,1,1,1083,350,3.0,1,2,1,0,1,0
274667502,3,1035,90.0,3,140000.0,2,139,5,True,3,7,9,1,1,1,3,1083,363,2.98,1,2,1,1,1,1
274662530,2,2025,100.0,3,160000.0,1,169,7,True,8,12,9,0,0,1,1,1083,363,2.98,1,2,1,1,0,1
272634177,3,5927,142.0,2,170000.0,4,213,2,True,5,6,10,0,0,1,1,1083,350,3.7,1,2,1,0,1,0
274582331,3,1586,67.0,3,170000.0,1,169,5,True,3,8,9,2,0,1,1,1083,363,2.98,1,2,1,1,0,1
274920359,3,5219,100.0,4,180000.0,2,139,2,True,7,8,3,0,3,1,0,1083,363,2.98,3,2,1,1,1,1
273359388,2,5934,56.0,2,180000.0,4,184,2,True,2,6,3,1,2,1,1,1083,350,2.9,1,2,1,0,1,0
271336121,2,1803,68.0,4,180000.0,2,184,5,True,7,12,3,1,0,1,3,1083,363,3.2,1,1,1,1,1,1
274619024,3,3357,105.0,3,185000.0,1,22,2,True,3,11,3,1,2,1,1,1083,363,2.98,1,0,1,1,1,1
270266686,5,5711,160.0,2,190000.0,4,139,4,True,4,5,3,0,2,1,0,1083,350,3.7,3,2,1,0,1,0
266602074,3,4192,122.0,5,200000.0,2,169,1,True,3,17,5,1,1,1,3,1083,363,2.98,3,2,1,1,1,1
273737483,4,4650,160.0,4,200000.0,2,287,3,True,2,3,3,0,0,1,0,1083,363,2.98,3,2,1,1,1,0
268741793,4,469,160.0,5,250000.0,1,139,6,True,4,13,9,0,3,1,1,1083,363,2.98,2,2,1,1,1,1
256733689,3,5729,104.0,3,250000.0,4,287,2,True,7,7,10,0,0,1,1,1083,350,3.2,1,2,1,0,1,0
274651649,4,9045,165.0,5,250000.0,4,22,3,True,2,17,5,1,0,1,0,1083,350,3.2,2,2,1,0,1,0
271348397,5,10823,190.0,2,250000.0,4,265,7,True,6,7,10,0,0,1,1,1083,212,3.7,1,2,1,0,1,0
271726127,3,470,137.0,5,250000.0,4,139,6,True,6,15,3,1,0,1,0,1083,212,2.7,2,2,1,0,1,0
274590310,5,2970,150.0,3,250000.0,3,169,10,True,10,10,9,1,0,2,0,582,363,2.98,3,2,1,1,1,1
268248943,4,64,150.0,3,250000.0,2,139,6,True,6,12,9,1,0,2,3,1083,363,2.98,1,2,1,1,0,1
274394394,3,5929,100.0,3,299000.0,1,253,1,True,7,7,9,0,3,2,1,1083,363,2.98,3,2,1,1,0,1
271305642,4,2970,210.0,3,300000.0,1,169,7,True,3,11,9,0,3,2,3,581,363,2.98,3,2,1,1,1,1
272007147,3,5932,170.0,3,300000.0,2,139,4,True,5,6,9,0,0,1,3,1083,363,2.98,1,2,1,1,1,1
264868748,3,1113,112.0,5,310000.0,2,22,3,True,3,10,4,1,0,1,3,1032,363,2.98,3,2,1,1,1,1
273624279,3,5932,150.0,3,320000.0,1,253,6,True,5,7,9,0,3,2,3,1083,363,2.98,3,2,0,1,0,0
273341401,3,1113,114.0,3,350000.0,1,22,6,True,5,9,9,1,3,2,2,1031,363,2.98,3,2,1,1,0,1
274934139,3,5728,130.0,3,400000.0,2,213,4,True,10,10,9,0,2,1,1,1083,363,2.98,3,2,1,1,1,1
274317414,4,1113,149.0,5,400000.0,1,22,6,True,4,10,5,0,0,1,3,1032,363,2.98,2,2,1,1,1,1
256631397,4,5728,168.0,5,470000.0,4,213,3,True,5,10,3,1,0,1,1,1083,350,2.7,1,2,1,0,1,0
269183646,5,2970,250.0,2,9000.0,4,169,9,True,4,8,4,1,0,1,0,582,212,3.0,2,2,1,0,1,0
272365030,4,64,174.0,5,550000.0,2,139,4,True,3,12,3,2,0,1,3,1083,363,2.98,3,2,1,1,1,1
271547233,5,11272,203.0,5,570000.0,2,139,9,True,5,9,5,1,3,0,3,479,363,2.98,1,2,1,1,1,1
273741461,5,5710,260.0,3,700000.0,1,253,7,True,6,12,9,0,3,2,1,1083,363,2.98,3,2,1,1,0,1
269931310,3,4027,220.0,5,750000.0,2,132,5,True,5,5,4,0,2,1,1,139,363,4.0,1,0,0,1,1,0
273300488,1,9272,35.0,2,47000.0,2,225,10,True,9,9,3,2,1,1,3,1083,363,2.64,1,0,1,1,1,1
274790877,1,119,45.0,2,67000.0,2,22,5,True,3,10,3,0,1,1,3,1083,363,2.8,2,0,1,1,1,1
274841759,3,9272,57.1,2,75000.0,2,22,15,True,2,9,6,0,2,0,1,1083,363,2.4,1,2,1,1,1,0
266722702,2,6274,40.0,2,75000.0,3,282,2,True,4,7,3,1,3,2,1,1083,363,2.98,1,1,0,1,1,0
274838470,2,4860,60.0,3,80000.0,1,22,7,True,8,12,3,1,0,0,1,1083,363,2.98,1,2,1,1,1,1
274732927,2,4433,56.0,2,80000.0,2,139,2,True,4,12,3,1,1,0,3,1083,363,2.98,1,0,1,1,1,1
274389535,2,1818,60.0,3,90000.0,2,287,5,True,5,13,3,1,3,0,3,1083,363,2.98,1,2,0,1,1,0
274450374,2,117,60.0,3,95000.0,1,139,6,True,5,8,3,1,0,0,3,1083,363,2.98,1,2,1,1,1,1
273816332,2,9044,75.0,4,95000.0,2,139,7,True,8,12,3,1,0,0,3,1083,363,3.0,1,1,1,1,1,1
272980128,2,120,70.0,4,100000.0,2,139,10,True,7,9,9,0,1,1,0,1083,363,3.2,1,1,1,1,1,1
273965371,2,2024,63.0,2,110000.0,2,139,5,True,5,7,9,1,2,1,1,1083,363,3.2,1,2,1,1,1,1
272819637,2,2796,64.0,3,110000.0,2,213,1,True,4,6,9,1,0,1,3,1083,363,2.98,1,2,1,1,1,1
274968008,2,241,52.0,3,110000.0,3,139,5,True,7,13,9,0,0,0,1,864,363,2.98,3,1,1,1,1,1
274979889,4,5928,110.0,4,120000.0,2,253,3,True,3,8,7,0,2,1,1,1083,363,3.1,1,1,1,1,1,1
271497651,4,240,116.0,4,120000.0,2,22,10,True,2,6,10,0,2,1,1,1083,363,3.0,1,1,1,1,1,1
272124411,4,421,85.0,3,120000.0,2,139,4,True,5,5,9,1,0,1,3,1083,363,2.98,1,2,1,1,1,1
273002401,2,3358,110.0,5,130000.0,3,22,3,True,10,17,5,1,0,1,1,1083,363,3.1,2,0,0,1,1,0
269355054,4,121,110.0,4,130000.0,3,22,5,True,2,8,7,0,0,1,1,1083,363,3.5,1,0,1,1,1,1
271371022,3,11345,80.0,3,130000.0,4,169,4,True,7,9,3,2,2,1,2,1083,350,3.0,2,2,0,0,1,0
274767951,2,11273,61.0,2,130000.0,2,169,8,True,2,5,3,0,0,1,0,1083,363,2.4,3,2,1,1,1,0
271608761,2,3358,110.0,3,130000.0,2,22,2,True,10,17,5,1,0,2,1,1083,363,2.98,2,2,1,1,1,0
273013176,3,24,91.0,3,135000.0,2,282,6,True,4,4,9,0,2,1,1,1083,363,3.2,1,2,0,1,1,1
274733372,3,122,83.0,3,135000.0,2,139,4,True,7,9,3,1,2,2,1,1083,363,3.0,1,0,1,1,0,1
272101107,3,95,108.0,2,140000.0,2,169,2,True,9,12,9,1,2,1,0,1083,363,3.2,1,2,1,1,1,1
273901056,3,5254,100.0,5,140000.0,1,282,6,True,4,9,3,2,0,1,1,1083,363,2.98,2,2,1,1,1,1
273060455,3,116,90.0,3,140000.0,1,139,7,True,7,7,9,1,1,1,3,1083,363,2.98,1,2,1,1,1,1
273006657,3,1035,80.0,3,140000.0,2,139,5,True,7,7,9,1,1,1,0,1083,363,2.98,1,2,1,1,1,1
273518251,4,4432,96.0,4,145000.0,1,139,5,True,2,9,3,0,0,1,1,1083,363,3.0,1,0,1,1,1,1
266927434,2,117,55.0,2,150000.0,2,22,5,True,2,8,9,0,2,1,3,1083,363,3.2,1,2,1,1,1,1
274544935,2,2025,100.0,5,160000.0,2,142,10,True,8,12,5,0,0,0,0,1083,363,2.98,1,0,1,1,1,1
272640724,3,5927,149.0,4,170000.0,2,253,5,True,6,6,3,0,0,1,1,1083,363,3.2,1,0,1,1,1,1
204812548,3,1586,73.0,5,170000.0,1,169,3,True,3,8,5,2,2,1,0,1083,363,2.98,2,0,1,1,1,1
271480343,2,5934,56.0,4,180000.0,1,184,2,True,2,6,7,1,1,1,1,1083,363,3.0,1,1,1,1,1,1
274757207,3,1756,75.0,2,180000.0,2,139,4,True,6,7,9,1,2,1,1,1083,363,3.2,1,2,1,1,1,1
269859441,4,10225,120.0,4,190000.0,1,139,6,True,2,6,10,0,1,1,1,1083,363,3.2,1,0,1,1,1,1
271222293,5,5711,160.0,2,190000.0,3,213,7,True,4,5,7,0,2,1,1,1083,363,3.2,3,1,1,1,1,1
272079940,2,11272,68.7,3,195000.0,1,169,7,True,2,8,5,0,0,1,3,480,363,3.1,1,1,1,1,1,1
273351159,3,2970,140.0,3,195000.0,2,139,7,True,7,19,9,0,2,1,0,581,363,3.2,1,2,1,1,1,1
274509895,3,5933,150.0,3,200000.0,2,139,2,True,5,9,5,0,3,1,0,1083,363,2.98,1,2,1,1,1,1
272723965,3,3357,103.0,4,200000.0,2,22,5,True,3,9,3,1,2,1,1,1083,363,2.8,1,0,1,1,1,1
273233107,4,1909,126.3,2,200000.0,1,254,5,True,2,3,3,0,0,1,0,1083,363,2.98,3,2,0,1,0,1
270795338,4,4650,156.0,2,200000.0,2,253,5,True,2,3,10,0,0,1,1,1083,363,3.5,3,0,0,1,1,1
274211926,3,469,115.0,3,215000.0,2,22,11,True,4,13,9,0,3,1,1,1083,363,2.98,3,1,1,1,0,1
269485423,3,469,115.0,5,215000.0,2,139,6,True,4,13,5,1,3,1,1,1083,363,2.98,2,2,1,1,1,1
271707628,2,4629,62.0,2,43000.0,3,194,18,True,5,14,6,2,3,0,0,261,363,2.98,1,0,1,1,1,0
274754020,2,5634,44.0,2,45000.0,2,164,5,True,9,12,0,1,0,0,1,1083,363,2.64,2,0,1,1,1,1
274942755,1,5634,32.0,3,27000.0,3,164,8,True,6,12,0,1,0,2,0,1083,363,2.64,1,0,1,1,0,0
274836004,1,4628,45.0,3,40000.0,4,194,15,True,6,14,0,1,0,0,0,260,363,2.98,2,2,1,0,1,0
274854554,1,3064,42.0,2,30000.0,2,194,15,True,9,14,6,2,0,0,1,1083,363,2.64,1,0,1,1,1,1
274662451,1,3595,48.0,2,30000.0,3,164,12,True,2,5,3,0,0,1,1,1083,363,2.98,3,2,1,1,1,1
274901821,2,5632,45.0,3,40000.0,2,164,6,True,4,9,3,1,3,0,1,1083,363,2.98,1,0,1,1,1,1
274729956,1,4628,45.0,3,40000.0,2,194,17,True,6,14,6,2,3,0,0,261,363,2.98,1,0,1,1,1,1
274935458,1,2394,38.0,3,40000.0,3,194,1,True,2,24,6,1,3,1,0,1083,363,2.98,1,0,1,1,1,1
274407683,3,5630,70.0,3,45000.0,3,164,3,True,6,12,0,1,2,0,1,1083,363,2.64,1,0,1,1,1,1
274581457,2,2411,47.0,2,46000.0,4,164,4,True,1,5,6,0,3,1,3,1083,363,2.98,3,2,1,0,1,0
212431758,2,2407,65.0,5,52999.0,1,164,1,True,5,12,0,1,2,0,0,1083,265,2.64,2,0,1,1,1,1
274249504,2,251,71.2,2,55000.0,2,194,2,True,8,17,6,1,3,1,0,1083,363,2.8,2,0,1,1,1,1
274989906,2,2408,52.0,2,60000.0,2,164,1,True,7,12,6,1,0,0,0,1083,363,2.64,2,0,1,1,1,1
274994558,1,5255,36.0,3,25000.0,3,164,5,True,1,9,6,1,3,2,1,1083,363,2.98,1,2,1,1,1,1
274935407,1,9048,35.0,2,28000.0,3,164,5,True,3,12,0,1,0,1,1,1083,363,2.64,1,0,1,1,0,0
234958140,1,6069,38.0,3,28000.0,3,164,4,True,10,12,0,2,0,1,0,1083,363,2.98,1,0,1,1,1,1
273851985,1,4769,32.0,2,29000.0,3,194,13,True,2,9,6,2,1,1,3,1083,363,2.64,1,0,1,1,0,0
264340538,1,5259,33.0,2,33000.0,3,164,9,True,4,5,6,1,0,0,1,1083,363,2.64,3,1,1,1,1,1
263846502,1,6054,33.0,3,33000.0,3,194,5,True,2,5,6,1,0,0,1,1083,363,2.64,3,2,1,1,0,1
274997797,1,3065,40.0,3,35000.0,4,194,15,True,11,12,6,2,0,0,0,1083,363,2.7,2,2,1,0,1,0
274803134,1,6183,35.0,3,35000.0,4,164,7,True,10,12,6,1,0,1,0,1083,96,2.7,1,2,1,0,1,0
225614116,1,2413,36.0,3,35000.0,2,164,5,True,11,12,0,2,0,1,3,1083,363,2.64,1,0,1,1,1,0
269984718,1,6182,39.0,3,37000.0,4,164,7,True,6,12,6,1,1,0,0,1083,314,2.7,1,2,1,0,1,0
274622940,1,4633,43.0,3,38000.0,2,164,17,True,5,14,6,2,0,0,3,261,363,2.98,1,0,1,1,0,1
272216424,2,6181,45.0,3,38000.0,3,164,10,True,7,14,6,2,0,0,0,1083,363,2.64,1,0,1,1,1,0
274571092,1,4625,35.0,3,38500.0,4,194,9,True,6,12,0,1,0,1,3,1083,363,2.5,1,2,1,0,1,0
227435861,2,5299,52.0,2,39000.0,3,164,3,True,4,14,3,2,2,0,0,1083,363,2.7,2,0,1,1,1,1
274618029,2,1388,45.0,4,40000.0,3,194,3,True,5,17,6,0,0,1,3,1083,363,2.98,1,2,1,1,1,1
273219837,2,6052,54.0,3,40000.0,4,194,8,True,1,12,6,0,0,1,0,1083,96,2.6,1,2,1,0,1,0
263056574,1,5634,35.0,3,40000.0,2,164,8,True,4,12,0,1,0,1,3,1083,363,2.64,1,0,1,1,1,0
274656248,1,4089,36.0,3,40000.0,4,194,12,True,11,14,3,2,0,1,3,1083,350,2.7,2,2,1,0,1,0
274342775,1,4629,41.0,3,40000.0,4,194,15,True,11,14,6,1,3,0,0,261,291,2.98,3,2,0,0,1,0
222729018,2,2397,52.0,2,40000.0,3,194,5,True,2,12,0,2,0,0,3,1083,363,2.48,2,0,1,1,1,1
274947092,2,9048,40.0,2,40000.0,2,164,5,True,6,12,0,1,0,0,0,1083,363,2.64,1,0,1,1,1,1
274897117,1,6063,40.0,3,40000.0,1,164,7,True,3,16,3,2,0,0,3,1083,363,2.98,1,0,1,1,1,1
274378743,1,6063,40.0,3,40000.0,3,164,7,True,3,16,3,2,0,0,3,1083,363,2.98,1,0,1,1,1,0
274980262,2,6053,45.5,3,40000.0,3,194,6,True,2,5,6,1,0,0,0,1083,363,2.64,3,2,1,1,1,1
273804574,2,2411,45.0,2,40000.0,3,164,4,True,3,5,6,1,0,2,1,1083,363,2.98,3,1,1,1,1,1
274460341,2,10457,53.5,2,42000.0,3,164,15,True,11,12,6,1,1,0,0,1083,252,2.64,1,0,1,1,1,1
274131724,2,4627,45.0,3,42000.0,3,194,7,True,3,5,3,1,0,0,1,1083,363,2.98,3,2,1,1,1,0
244192839,2,9049,54.0,3,43000.0,3,164,5,True,9,16,0,2,0,1,0,1083,363,2.48,1,0,1,1,1,0
273015592,2,5296,50.0,3,44000.0,3,164,8,True,3,5,6,0,0,1,3,1083,363,2.98,3,2,1,1,1,1
274634004,1,4631,47.0,2,45000.0,2,194,17,True,5,15,6,2,0,0,0,261,363,2.98,2,0,1,1,1,1
272033078,3,1388,56.0,3,48000.0,3,194,3,True,7,16,6,0,3,2,1,1083,363,2.98,2,2,1,1,0,1
274108197,3,1393,55.0,3,48000.0,2,194,8,True,8,16,6,0,0,0,1,1083,363,2.98,1,0,1,1,1,1
274897358,3,5633,65.0,2,50000.0,3,164,7,True,12,12,0,1,0,0,0,1083,363,2.64,1,0,1,0,0,0
274815685,2,5632,41.0,3,50000.0,3,164,6,True,7,9,3,1,0,2,0,1083,363,2.98,1,0,1,1,1,0
273321097,3,1392,53.4,3,55000.0,2,194,5,True,1,16,6,0,0,1,1,1083,363,2.98,2,2,1,1,1,1
269511797,3,5631,64.0,3,55000.0,2,164,4,True,12,12,0,1,0,1,1,1083,363,2.64,1,0,1,0,1,1
274965256,2,5303,47.0,3,60000.0,2,164,3,True,7,9,3,1,3,1,0,1083,363,2.98,1,2,1,1,1,1
268322263,2,6063,78.0,5,60000.0,4,164,6,True,7,16,4,2,0,0,3,1083,350,2.7,2,2,1,0,1,0
272280378,3,4089,70.0,3,60000.0,2,194,12,True,6,16,3,2,3,1,1,1083,363,2.98,2,0,1,1,1,1
273598334,2,2394,72.0,3,60000.0,3,194,1,True,4,24,6,0,3,2,3,1083,363,2.98,1,0,0,0,0,0
271347899,2,2394,71.0,3,60000.0,2,194,1,True,17,24,6,1,3,1,1,1083,363,2.98,1,0,1,1,1,1
274053492,2,2394,72.0,2,60000.0,2,194,1,True,4,24,6,2,0,1,0,1083,363,2.8,2,0,1,1,1,1
232344137,2,251,80.0,5,65000.0,2,194,4,True,9,24,6,0,0,1,0,1083,363,2.98,2,0,1,1,1,0
274165539,3,6064,94.5,3,70000.0,3,164,9,True,9,16,3,2,3,1,0,1083,363,2.98,1,0,1,1,1,0
274957038,3,4632,104.3,2,87500.0,2,194,18,True,3,18,5,1,0,0,1,261,363,2.7,2,2,1,1,0,0
234190049,1,4084,49.0,3,28000.0,3,194,12,True,5,5,3,0,1,0,0,1083,363,2.98,3,2,1,1,1,1
239355241,1,3068,33.0,3,30000.0,3,194,15,True,9,9,0,2,0,1,3,1083,363,2.6,1,0,1,1,0,0
274498695,1,5634,36.0,3,30000.0,3,164,8,True,10,12,0,1,0,1,0,1083,363,2.64,1,0,1,1,1,0
274141072,1,3065,38.0,2,32000.0,3,194,15,True,5,12,6,2,1,0,1,1083,363,2.98,1,0,1,1,1,1
204880584,1,6054,30.7,3,32000.0,2,194,6,True,3,5,6,1,0,1,3,1083,363,2.64,3,1,1,1,1,0
272565638,1,4089,39.0,3,32000.0,3,194,14,True,5,16,3,2,0,1,3,1083,363,2.98,1,0,1,1,1,1
274881709,1,2408,40.0,2,33000.0,3,164,2,True,1,12,6,0,0,0,3,1083,363,2.64,1,0,1,1,0,1
274096370,1,4624,40.0,3,33000.0,3,194,7,True,2,14,6,1,3,2,1,1083,363,2.8,2,2,1,1,1,1
250817486,1,3598,39.0,3,33000.0,3,164,10,True,9,16,6,2,0,1,0,1083,363,2.64,1,0,1,1,1,0
264838055,1,4626,38.0,3,35000.0,3,164,3,False,7,12,0,2,0,1,1,1083,363,2.64,1,0,1,1,1,1
274529375,1,6178,35.0,3,35000.0,2,164,9,True,8,12,6,1,3,1,0,1083,363,2.98,1,2,1,1,1,1
268489351,2,4769,45.0,3,35000.0,3,194,10,True,3,9,6,2,3,2,0,1083,363,2.98,1,2,1,1,1,0
274662848,1,5627,35.0,3,35000.0,3,164,4,True,12,12,0,1,0,1,3,1083,363,2.64,1,0,1,1,1,1
274501799,1,4768,34.0,3,35000.0,3,194,16,True,2,9,6,2,0,1,1,1083,363,2.64,1,0,1,1,1,0
181668037,2,6180,48.0,3,35000.0,3,164,8,True,8,14,0,2,0,0,0,1083,363,2.64,3,0,1,1,1,0
274456528,1,3596,40.0,3,38000.0,3,164,8,True,4,16,6,2,0,1,0,1083,363,2.64,1,0,1,1,1,1
274790306,1,5629,40.0,4,38000.0,3,164,10,True,11,14,0,2,0,1,3,1083,363,2.98,2,2,1,1,1,1
274891827,1,2406,38.0,3,39000.0,3,164,0,True,9,12,6,1,3,1,1,1083,363,2.64,1,0,1,1,1,1
273958243,2,1390,45.0,2,40000.0,3,194,4,True,4,9,6,0,0,0,0,1083,363,2.64,1,0,0,1,1,0
267766448,2,2404,46.0,3,40000.0,3,164,1,True,3,9,3,2,0,1,0,1083,363,2.64,1,0,1,1,1,1
274619471,2,3594,54.0,2,40000.0,3,164,14,True,2,5,3,0,2,0,0,1083,363,2.98,3,2,1,1,1,1
274056407,1,3072,35.0,3,40000.0,2,194,12,True,12,12,0,1,0,2,3,1083,363,2.64,1,0,1,1,1,1
274218406,2,3066,58.0,2,40000.0,3,194,16,True,5,12,6,2,0,0,0,1083,363,2.98,2,0,1,1,1,1
274652693,1,5628,36.0,3,40000.0,3,164,4,True,2,12,0,0,0,1,3,1083,363,2.64,1,0,1,1,0,1
217692737,2,2404,48.0,3,40000.0,3,194,2,False,5,9,9,1,0,1,0,1083,363,2.98,3,2,1,1,1,1
274943786,1,251,43.0,2,40000.0,3,194,2,True,3,9,6,2,3,1,0,1083,363,2.98,2,0,1,1,0,0
273781065,2,2411,45.7,4,40500.0,3,164,5,True,2,5,9,1,0,1,1,1083,363,2.98,3,2,0,0,0,0
274807004,2,2405,41.0,3,42000.0,3,164,8,True,2,5,6,1,0,0,3,1083,363,2.64,3,2,1,1,1,0
273814636,2,6068,46.8,3,42000.0,3,164,3,True,3,12,0,1,0,1,1,1083,363,2.64,1,0,1,1,1,1
274735726,2,4629,62.0,3,43000.0,2,194,20,True,5,14,3,2,3,2,1,260,363,3.0,2,2,1,1,1,1
274975838,2,1391,42.0,3,43000.0,3,194,8,True,2,5,6,1,3,0,0,1083,363,2.64,3,2,1,1,1,0
225723775,1,4630,43.0,2,43000.0,2,194,15,True,15,15,6,2,0,0,3,261,363,2.7,2,0,1,1,1,0
274639687,2,3069,43.5,3,43000.0,2,179,48,True,1,5,3,0,3,1,0,1083,363,2.98,3,2,1,1,0,1
274176468,2,6065,44.6,3,43000.0,2,164,5,True,1,12,0,0,3,0,1,1083,363,2.64,1,0,1,1,1,1
198381795,2,5301,55.6,3,45000.0,2,164,9,True,11,14,9,2,0,1,1,1083,363,2.98,1,0,1,1,1,1
